episodic_reward
-500.34239820236144
-500.580111446474
-500.6031914911428
-997.4704684283649
-990.5059933267786
-995.118015004584
-500.5394802558379
-501.0108189691325
-500.8218219066488
-501.0689575791711
-994.8617745394546
-981.7821614632646
-990.3352281588009
-994.8864717088129
-983.0263045021895
-986.3943925737335
-981.3014119047056
-498.9458414969407
-501.2530824815791
-500.03265674637515
-980.6185101773409
-492.51295653358204
-498.9823091691269
-998.8770354587627
-998.3802660835286
-994.5191363892617
-499.34965176146363
-500.1461545573222
-500.0380772913845
-499.3221564983759
-500.39716561643485
-498.0257467693014
-499.9021228628013
-994.0276706816516
-987.3850944645487
-988.4434830184003
-500.40190085211066
-499.5946696413706
-986.6073381229082
-498.4981151951183
-995.4452890424153
-999.0403397610872
-998.7664942475814
-999.0604519181153
-986.5207994635425
-982.3546244325016
-997.568631966885
-498.4868754015841
-998.9742678933138
-990.6765320303938
-983.9119304901864
-500.3207484048658
-501.2632225809065
-500.51414014835905
-501.6829421480214
-500.71186841650217
-486.29662597885266
-998.4643222093063
-498.6601523027766
-985.9453207987635
-981.615187935227
-501.0035364421332
-500.97557933042674
-499.55187400897313
-500.5810253189993
-500.0990612949786
-500.44448092504854
-500.91059080318496
-500.40649348179176
-500.4351900312209
-500.3729501763211
-500.3668062031889
-481.5621215507654
-989.2646023436118
-984.8032276770837
-998.0897386735927
-998.0309015882561
-998.3319278425303
-498.1196697017015
-500.69723218988645
-500.4071614548696
-500.2560099839026
-500.3580985073129
-984.8204561640775
-500.5356015111212
-499.856500988481
-997.757645818864
-998.5113932688658
-998.9170703490272
-998.8087322314166
-994.0054538782255
-992.844935761889
-997.3351166315052
-983.7294418060576
-498.95342054626605
-985.3918776417636
-983.93721508039
-998.1839004754272
-498.5879539780591
-996.8983782795345
-983.3315637545041
-989.6764714391393
-998.5304290055634
-999.122196541799
-489.55706116267294
-994.3815801343698
-501.03233295484057
-501.03693902061946
-500.6511945704725
-500.2392572289877
-500.44977484533314
-500.32973128841155
-500.93712363068965
-500.37192005661313
-499.57979141632694
-500.43146820838166
-992.1291988495109
-998.4409601158013
-991.7350047168284
-991.9347730878942
-999.4574725361985
-999.6163869830212
-986.1988074292848
-991.9840969250168
-982.8892531919232
-998.7702309687616
-488.5635729899755
-999.1283820336821
-998.6235128640743
-991.0166014503359
-983.7676837867224
-982.2938302003471
-986.8684551256599
-990.6655170125745
-498.75994729993386
-981.9679286751094
-999.1382841533338
-983.2323589242524
-998.749366376118
-497.5574972552408
-499.9986605131014
-498.2335064410682
-500.7542316225597
-989.6873717574585
-501.1355062692672
-500.38464262541044
-500.7539275291341
-501.0255256739808
-500.6185354132722
-500.1353919240489
-500.90474460063575
-500.63227320041756
-500.69485577352316
-500.6890805253297
-500.725882612015
-500.45471414903295
-499.83481460143156
-501.0273324293143
-500.73647657353115
-500.3891694925831
-500.38224537541583
-500.9759673875723
-500.4996830865373
-491.9032689202937
-992.9504025382729
-494.9732509919327
-479.03526618993305
-998.8112270964203
-484.7899010646301
-473.74203556416813
-996.072955768766
-984.1627285157222
-991.6694103550435
-999.6265944903885
-999.8308392365103
-999.7144696181997
-984.2705742408236
-983.027576025261
-491.8545358581949
-993.2287291025515
-985.9159505639808
-490.7528280621589
-988.3759239587049
-486.5967555814775
-987.1969477607494
-991.0815943353053
-987.0089227565666
-983.4169699771018
-984.9136989256388
-485.4598411030536
-498.96465607482423
-488.92729026795513
-999.2601791487418
-493.1451896630297
-492.78076915638155
-494.46222579499306
-492.09092758793724
-997.2092029320481
-485.62354559745455
-488.9823763902617
-998.8489960299174
-499.85608075718187
-999.4054009914197
-492.18684283924546
-982.6961053747566
-500.0427509886934
-500.3477042035572
-500.10728026320055
-500.31671851743823
-500.1211776202853
-500.0342655319784
-500.1148525409744
-500.1082550678505
-500.12340476770646
-500.14910327057464
-500.65246927621934
-500.2614010060348
-500.93051479984155
-500.5827782998207
-500.10282097843606
-499.78699143721235
-500.17104413769255
-500.87434748963716
-500.10231341193565
-500.0069345006794
-500.04646060890434
-500.2001896763685
-500.38207897504054
-500.1825995968566
-500.0605931594967
-500.70461510030543
-499.8351667721824
-500.41946463433766
-500.3238561726727
-500.1206689410084
-500.12206628581134
-490.74326735090335
-490.9080596938992
-500.2219612987378
-500.12890836016726
-500.55168050356895
-500.37791829474514
-500.2391110954933
-500.0373605461675
-500.919405486719
-500.13370805310075
-500.10521558608275
-499.8064144981447
-500.09313466009735
-994.1619204232002
-500.8346512390817
-500.1250697771064
-500.1630299355782
-500.95152636566417
-500.11190425438366
-500.0442039757048
-500.00066234515265
-500.1393262014884
-488.7243993020879
-496.7865605156294
-989.5995514395503
-999.714976787546
-500.13634761169857
-500.2466744301166
-499.81886014671045
-984.8070030563487
-487.1739010120294
-499.85974982043393
-992.2235895597678
-999.8312489456152
-489.5532389983177
-1005.304930500924
-500.0893567932636
-483.0513675267326
-500.30853072092066
-500.13908386223716
-501.06567841383634
-500.1549739307328
-500.1976650025775
-993.0986918570659
-983.2389496011132
-488.58622059911454
-500.13164064616376
-995.44683687566
-487.67263155354107
-486.0264693701362
-484.3262686261542
-488.4794820121221
-488.247410287696
-983.3349295729478
-406.86567462486244
-488.4433809369598
-994.1212100453964
-483.46965702903793
-499.5389604833141
-483.42625208838393
-500.0963100220348
-500.10997869856493
-487.30780923389227
-500.0761479257434
-500.05383689338436
-500.6377547759025
-499.94523110338855
-500.61782856168526
-499.6921634098641
-500.19358290761613
-500.0951204094771
-500.56962540538126
-500.00403221371
-500.56492815478276
-500.20594270924107
-500.176540375785
-500.82337800569
-500.07553870716816
-499.9683913955631
-500.0593415760281
-500.6946994764065
-500.70201535636113
-500.754140435793
-500.0567314608585
-500.04252471433784
-500.69739294353366
-500.5791249266485
-500.0256459679863
-500.0929931350612
-500.02396041391466
-999.0613615910023
-486.10730675212125
-500.0662387741336
-500.0742281625973
-500.0928251474641
-500.0450506486473
-500.0695347716343
-500.78078578149376
-500.0718505514458
-500.0325108744438
-500.30664884965637
-500.23203144919813
-499.96975294746477
-499.83866765760536
-493.860441539141
-490.1542660794659
-485.2264490217474
-985.2429941100738
-500.3706669174452
-953.2786701299955
-500.317438472442
-500.11057395085237
-500.0221502738925
-500.0040361530972
-499.98261953231184
-499.9765579414413
-499.9963102808585
-500.19171017274857
-500.6001153385095
-500.2215129299264
-499.81251192088297
-500.31693544473563
-499.97126535583726
-500.1682791179685
13.076520150882164
-499.9940267150649
-500.1158811250616
-500.0947394368178
-984.864090967084
-977.9764505405415
-478.8887544167818
-455.4283867777384
-500.0777460369541
-982.9349409710525
-500.1595359907709
-499.9754644376558
-500.1374089359613
-499.9941457387911
-495.35693820177244
-500.06928947724975
-500.8745986691976
-499.5688652964052
-958.4969148970906
-499.9295434421945
-499.9673484159765
-500.01253596634416
-489.05249308021047
-499.9679266601266
-500.22461159638374
-500.5788319838857
-499.93014722400056
-499.9667280513848
-499.9825632213371
-500.1706480014483
-500.15460044013435
-500.09646484075256
-500.5842216213028
-500.5322641657506
-500.7598065539489
-500.84185843518253
-500.54391674857004
-500.6847438391212
-500.55197474868993
-500.7853663343035
-500.5320469962638
-500.54130497390145
-500.5387321039067
-500.5377984716232
-499.928170310124
